"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.60441864962904e-29,0.399213810852435,0.48,0.162,1.12043923420073e-24,"20","TMEM43"
4.62541038453344e-29,0.811245043398802,0.888,0.564,1.12554736297237e-24,"20","BTG2"
4.91146974810633e-29,0.449305651549372,0.602,0.221,1.19515704850419e-24,"20","MYO6"
5.94320988961572e-29,0.381691783026237,0.49,0.159,1.44622069453909e-24,"20","TAP2"
6.20633514176301e-29,0.504509022484313,0.689,0.288,1.51024959339661e-24,"20","CHD1"
6.23871143690307e-29,0.393552183661455,0.495,0.166,1.51812804105599e-24,"20","KCTD20"
6.84324836152544e-29,0.321506566755827,0.388,0.112,1.6652360562936e-24,"20","GBP3"
7.08340275648869e-29,0.326798823656312,0.571,0.199,1.72367522676396e-24,"20","ITM2A"
7.35849949130706e-29,0.469314036054299,0.689,0.284,1.79061726621466e-24,"20","DUSP5"
7.92209363693055e-29,0.581645351755444,0.75,0.353,1.92776226561068e-24,"20","PLK3"
8.04759769698364e-29,0.330934264964726,0.526,0.172,1.958302423584e-24,"20","NUMB"
8.13174806427003e-29,0.591521237263271,0.862,0.456,1.97877957395947e-24,"20","APLP2"
9.1960624780933e-29,0.544879976562527,0.597,0.242,2.23776984341922e-24,"20","CSNK1E"
1.09072645442808e-28,0.564646183596668,0.735,0.321,2.65417375420528e-24,"20","H1FX"
1.15392580706115e-28,0.328046028215109,0.316,0.084,2.80796305890261e-24,"20","BMP2"
1.21744651082697e-28,0.689259956102436,0.929,0.58,2.96253433944634e-24,"20","SRRM2"
1.22254986258246e-28,0.321548219637015,0.393,0.115,2.97495283560816e-24,"20","PPP5C"
1.25113230031122e-28,0.394579890206189,0.52,0.177,3.04450533957732e-24,"20","SPTY2D1"
1.41817379201354e-28,0.344118179326791,0.429,0.13,3.45098410548575e-24,"20","EP300"
1.58947338773671e-28,0.318534630605195,0.372,0.106,3.8678245417185e-24,"20","ZMYND11"
1.60226424968545e-28,0.497833054694912,0.648,0.263,3.89894982518456e-24,"20","H2AFX"
1.69541387584715e-28,0.482007356192097,0.597,0.223,4.12562012548646e-24,"20","TMEM30A"
1.86024534404514e-28,0.350879573779459,0.464,0.148,4.52672102019944e-24,"20","KLC1"
1.90707538442536e-28,0.39668460419881,0.439,0.138,4.64067724046067e-24,"20","DTNBP1"
2.04293061580073e-28,0.409390806104481,0.546,0.191,4.9712673604895e-24,"20","SENP6"
2.14412427437643e-28,0.370784935403547,0.515,0.174,5.2175120092676e-24,"20","PHF1"
2.26072459857414e-28,0.612234094824724,0.903,0.503,5.50124723817032e-24,"20","CSNK1A1"
2.63099483613759e-28,0.269688733360705,0.327,0.086,6.4022628342572e-24,"20","RLF"
2.69826734188222e-28,0.417546082367462,0.592,0.214,6.56596374973618e-24,"20","BDP1"
2.71754627219025e-28,0.373545953618584,0.541,0.185,6.61287709874775e-24,"20","ARHGAP5"
3.04069363570002e-28,0.513435095611102,0.755,0.336,7.39922389311243e-24,"20","RAB11B"
3.10859547428461e-28,0.372862224134652,0.653,0.245,7.56445622712418e-24,"20","H1F0"
3.16269601353308e-28,0.344221442382477,0.434,0.136,7.69610447933139e-24,"20","SMARCA2"
3.19099873897464e-28,0.584537501008194,0.929,0.554,7.76497633142088e-24,"20","C12orf57"
4.80008927698263e-28,0.326808983952137,0.469,0.151,1.16805372466095e-23,"20","GON4L"
4.8011227184974e-28,0.348124787510564,0.403,0.124,1.16830520231916e-23,"20","SH3PXD2A"
5.3947899130007e-28,0.470640681536447,0.699,0.281,1.31276817742959e-23,"20","YTHDC1"
5.4360472056943e-28,0.302130328040502,0.388,0.113,1.32280772703365e-23,"20","PPP3CC"
5.4842570530546e-28,0.439103115445784,0.622,0.24,1.33453911129031e-23,"20","TOX4"
5.66075067641305e-28,0.281705817026023,0.347,0.096,1.37748706959835e-23,"20","CALCOCO1"
5.75837543368732e-28,0.281637617755318,0.311,0.082,1.40124307803347e-23,"20","RPS6KA5"
5.94835452898749e-28,0.498046153690441,0.719,0.303,1.44747259108382e-23,"20","CHURC1"
6.05921152555122e-28,0.417595702161197,0.571,0.208,1.47444853262763e-23,"20","DAPK3"
6.75592002273052e-28,0.257878970797152,0.332,0.09,1.64398557833125e-23,"20","PRKD3"
7.01264839625559e-28,0.436800428254716,0.602,0.229,1.70645786074484e-23,"20","SAP30BP"
7.22901322969184e-28,0.336178792606082,0.444,0.139,1.75910807931321e-23,"20","CPEB4"
7.52039945965155e-28,0.382728867724116,0.536,0.183,1.83001400451161e-23,"20","FGD5-AS1"
8.74162902871807e-28,0.416702767360541,0.526,0.185,2.12718800784826e-23,"20","SLC25A37"
8.90355605978597e-28,0.293807456035601,0.347,0.096,2.16659133158832e-23,"20","CAMK1D"
9.05798150961286e-28,0.263758562850801,0.291,0.073,2.20416922054919e-23,"20","HIRIP3"
1.0195445400723e-27,0.316526870709694,0.429,0.13,2.48095968381194e-23,"20","CYB5R1"
1.05954674382708e-27,0.397484761699159,0.49,0.169,2.57830104642881e-23,"20","CYFIP1"
1.06459521373324e-27,0.27725453948467,0.362,0.103,2.59058599309848e-23,"20","TP53INP2"
1.12719389616702e-27,0.540933624240943,0.73,0.322,2.74291362693282e-23,"20","BRD4"
1.1329022198911e-27,0.285317970000426,0.362,0.103,2.756804261883e-23,"20","EVI5"
1.27730869580866e-27,0.330087972174005,0.429,0.133,3.1082029803808e-23,"20","EGLN1"
1.29250948563105e-27,0.493821397676384,0.663,0.264,3.14519258233459e-23,"20","SAFB2"
1.30913477525688e-27,0.333239211110632,0.393,0.118,3.1856485621101e-23,"20","SPSB1"
1.40111527135213e-27,0.356087653437539,0.413,0.131,3.40947390130827e-23,"20","PARVA"
1.44981027668437e-27,0.297569936680833,0.408,0.123,3.52796832728375e-23,"20","TMEM245"
1.52339567679949e-27,0.318923365281441,0.398,0.119,3.70703103992388e-23,"20","SUSD6"
1.56564708511486e-27,0.378777825431781,0.464,0.154,3.8098456169185e-23,"20","NCOR2"
1.56769204724717e-27,0.278528712196523,0.383,0.111,3.81482182777128e-23,"20","C4orf27"
1.64401988609059e-27,0.448439281633474,0.816,0.382,4.00055799081283e-23,"20","ANKRD12"
1.73886252712477e-27,0.391082550557886,0.526,0.184,4.23134807350541e-23,"20","MIER1"
1.74680772491752e-27,0.352330531433543,0.383,0.117,4.25068191781429e-23,"20","OTUD4"
2.00872718836517e-27,0.308726819672589,0.403,0.122,4.8880367401678e-23,"20","ETV3"
2.22514727003928e-27,0.45670245215849,0.735,0.295,5.41467336691359e-23,"20","ROCK1"
2.44606893172578e-27,0.286979298702668,0.332,0.091,5.95226413846151e-23,"20","PACS2"
2.45895139264604e-27,0.269432797400831,0.281,0.071,5.98361231886486e-23,"20","EIF3J-AS1"
2.67071016962882e-27,0.251173186161522,0.321,0.086,6.49890612677477e-23,"20","NIN"
3.00554118535463e-27,0.432234253830919,0.597,0.223,7.31368392044196e-23,"20","NFAT5"
3.2533771898671e-27,0.348290599523241,0.454,0.15,7.9167680538226e-23,"20","CREBBP"
3.30720851068683e-27,0.326329944612652,0.311,0.084,8.04776118990534e-23,"20","HAPLN3"
3.33749979700813e-27,0.416531088118754,0.995,0.84,8.12147200603959e-23,"20","HSPB1"
3.63622219156768e-27,0.544133574756195,0.796,0.379,8.84838308096079e-23,"20","BCLAF1"
4.92245024286619e-27,0.550018036225884,0.663,0.282,1.19782904209906e-22,"20","GOLGB1"
5.05867154520334e-27,0.350572326450935,0.454,0.151,1.23097713380978e-22,"20","MEF2D"
5.23478095501163e-27,0.367519861462055,0.439,0.144,1.27383159759253e-22,"20","GPATCH2L"
5.77476255067651e-27,0.435448037302499,0.592,0.227,1.40523071908162e-22,"20","SRPK2"
5.96930993489436e-27,0.54009721980967,0.852,0.426,1.45257187955719e-22,"20","RSRC2"
6.12687933036736e-27,0.30991870455417,0.592,0.206,1.49091481625159e-22,"20","PPP1R18"
6.14834515234052e-27,0.253681824582507,0.321,0.087,1.49613830937054e-22,"20","COG4"
6.35063544167435e-27,0.312400340174458,0.327,0.091,1.54536362837704e-22,"20","GIT1"
7.13016556623088e-27,0.352069729423396,0.526,0.182,1.73505448888662e-22,"20","MXD4"
7.2015628973494e-27,0.382603857950961,0.439,0.144,1.752428315441e-22,"20","ITGAV"
7.4866376573317e-27,0.374208578369292,0.536,0.189,1.8217984075351e-22,"20","RBM22"
8.17480910466464e-27,0.580792385564202,0.76,0.373,1.98925804752909e-22,"20","UBE2S"
8.49416096859663e-27,0.363575869283431,0.454,0.151,2.0669691300983e-22,"20","ATL3"
8.56067455409662e-27,0.3387885901344,0.434,0.138,2.08315454599387e-22,"20","U2AF1"
9.85274879966642e-27,0.4455621510333,0.587,0.226,2.39756789291083e-22,"20","PTEN"
1.06069241654562e-26,0.358381899251932,0.423,0.136,2.5810889264221e-22,"20","POGZ"
1.06240419250717e-26,0.368149700518544,0.485,0.169,2.58525436204695e-22,"20","CREB3L2"
1.20198236075203e-26,0.44628730131304,0.362,0.111,2.924903876654e-22,"20","PDGFA"
1.21288943603127e-26,0.575691483906494,0.73,0.347,2.9514451536385e-22,"20","PDCD4"
1.23809090963821e-26,0.402374312105103,0.444,0.149,3.01277041951361e-22,"20","PURB"
1.27172912757691e-26,0.280720613122739,0.352,0.102,3.09462565904566e-22,"20","LGALSL"
1.3199729882809e-26,0.382672740540704,0.505,0.18,3.21202226968275e-22,"20","ZNF24"
1.44794897108136e-26,0.273082987873268,0.398,0.12,3.52343902622938e-22,"20","SIPA1"
1.47148592315486e-26,0.25870928131638,0.332,0.092,3.58071384540504e-22,"20","KIAA1109"
1.55899549064502e-26,0.424602214809974,0.49,0.171,3.79365962693558e-22,"20","THBS1"
1.59328895487901e-26,0.375352142530067,0.469,0.157,3.87710934280259e-22,"20","UBE2Q1"
1.5952958066354e-26,0.389877666551762,0.536,0.194,3.88199281586658e-22,"20","AAMDC"
1.72438081937984e-26,0.270967331346911,0.383,0.113,4.19610828587891e-22,"20","LINC00667"
1.8202162716241e-26,0.277599242312072,0.311,0.084,4.42931427537009e-22,"20","ST5"
1.8836949108242e-26,0.503559451863095,0.607,0.244,4.58378319599961e-22,"20","DDIT3"
1.90128369005103e-26,0.469580167692652,0.755,0.344,4.62658373137017e-22,"20","FOXP1"
2.23982140903102e-26,0.38056818041984,0.561,0.203,5.45038141673608e-22,"20","ZCCHC17"
2.38153025588886e-26,0.327533982550249,0.388,0.119,5.79521572467996e-22,"20","RIN2"
2.40568788351432e-26,0.282138630606623,0.362,0.105,5.85400089574376e-22,"20","EHBP1L1"
2.62942187392614e-26,0.281426418522185,0.367,0.107,6.39843518801188e-22,"20","UBE2D4"
2.82969242682597e-26,0.303299188534143,0.413,0.13,6.88577355143832e-22,"20","TMEM57"
3.25421287227258e-26,0.335032172969178,0.459,0.153,7.9188016033881e-22,"20","PLCB4"
3.44428783271138e-26,0.639466711273578,0.964,0.764,8.38133001211987e-22,"20","TUBA1B"
3.450949432095e-26,0.370990382901715,0.99,0.731,8.39754034805998e-22,"20","PNRC1"
3.62218244051769e-26,0.5795455766061,0.719,0.325,8.81421875075573e-22,"20","GYPC"
3.63449536060656e-26,0.440958361135054,0.73,0.299,8.84418101049999e-22,"20","OPTN"
3.91389081792184e-26,0.442033545077617,0.622,0.249,9.524061916331e-22,"20","VAMP3"
4.79639078034597e-26,0.310268726920193,0.434,0.139,1.16715373248939e-21,"20","BOD1L1"
5.01545102418836e-26,0.33834095246819,0.571,0.205,1.220459852226e-21,"20","CCSER2"
5.03526029154355e-26,0.380618685807251,0.464,0.159,1.22528023934421e-21,"20","UBE2Q2"
6.72772569046605e-26,0.251857379002281,0.311,0.085,1.63712476951801e-21,"20","TRIQK"
6.75471775765119e-26,0.29424085372982,0.347,0.101,1.64369301914684e-21,"20","DTX3L"
6.99440680294595e-26,0.268548034817964,0.311,0.085,1.70201895142887e-21,"20","BLMH"
7.80568049751667e-26,0.514996537685131,0.77,0.357,1.89943429226571e-21,"20","TGOLN2"
8.16030908967266e-26,0.397029442764092,0.536,0.198,1.98572961388095e-21,"20","SKAP2"
8.1818545093236e-26,0.35933119854217,0.515,0.181,1.99097247629881e-21,"20","USP34"
8.8157729355247e-26,0.331669572116489,0.413,0.132,2.14523018613058e-21,"20","PCYOX1"
9.41112242173896e-26,0.347384346539505,0.546,0.196,2.29010253010596e-21,"20","FOXN3"
1.02065221042483e-25,0.51209765803617,0.872,0.481,2.48365508884778e-21,"20","RAB5C"
1.07807279601501e-25,0.288381133924886,0.362,0.107,2.62338234182292e-21,"20","KAT6B"
1.09511684953782e-25,0.50291813448688,0.719,0.322,2.66485734166533e-21,"20","HP1BP3"
1.16609056246285e-25,0.381540829838502,0.505,0.179,2.83756477469711e-21,"20","WASL"
1.17883022145463e-25,0.282366421759107,0.474,0.158,2.8685654608877e-21,"20","CHST12"
1.20250864813705e-25,0.43323793215914,0.541,0.201,2.92618454437669e-21,"20","CTNNBIP1"
1.32462027572756e-25,0.384400576911804,0.913,0.462,3.22333097895543e-21,"20","ANXA5"
1.34351271408214e-25,0.624890341783484,0.592,0.246,3.26930383844747e-21,"20","MTRNR2L12"
1.36642501147103e-25,0.298319910562435,0.413,0.132,3.32505862291361e-21,"20","NCBP3"
1.37647431755041e-25,0.401888832160889,0.546,0.207,3.34951260432716e-21,"20","BAZ2A"
1.39384885615121e-25,0.295256914691744,0.378,0.114,3.39179180655835e-21,"20","AGGF1"
1.56560295737845e-25,0.39952689263312,0.469,0.163,3.80973823648472e-21,"20","IL4R"
1.58106189824277e-25,0.558380676143046,1,0.985,3.84735602318396e-21,"20","HLA-A"
1.96392689451423e-25,0.450304886950216,0.551,0.213,4.77901970511093e-21,"20","GLA"
2.06550649002987e-25,0.466890141642717,0.867,0.484,5.02620349283869e-21,"20","TPM1"
2.28323481236582e-25,0.429851059112738,0.556,0.217,5.55602359241098e-21,"20","CTDSP2"
2.30721529891e-25,0.43671328591228,0.602,0.235,5.6143777083676e-21,"20","MAPKAPK2"
2.41643605896881e-25,0.353421597303221,0.49,0.172,5.88015550589471e-21,"20","RALGDS"
2.60108018974896e-25,0.252313728406466,0.321,0.091,6.32946853373513e-21,"20","RNF146"
2.78958601954894e-25,0.577743241762853,0.699,0.323,6.7881786199704e-21,"20","LDLR"
2.79329612428855e-25,0.278448109263494,0.27,0.07,6.79720678884375e-21,"20","SLC27A3"
3.18886116614133e-25,0.421278411464179,0.587,0.229,7.75977476168831e-21,"20","HEBP1"
3.39083290172994e-25,0.584884945330959,0.694,0.321,8.25125278306963e-21,"20","NDUFS2"
3.67156846332151e-25,0.335677102172513,0.485,0.165,8.93439469864656e-21,"20","FRYL"
3.77892333541332e-25,0.389470601546951,0.561,0.209,9.19563204439477e-21,"20","CCDC115"
4.34433128910742e-25,0.259675901951211,0.276,0.073,1.0571495758914e-20,"20","GIPC2"
4.69831242066128e-25,0.326180738653077,0.413,0.134,1.14328734444372e-20,"20","STARD3"
5.04849382524548e-25,0.474206926348922,1,0.938,1.22850048743524e-20,"20","DYNLL1"
5.08900382989645e-25,0.277270002526029,0.342,0.1,1.238358191967e-20,"20","RAP2A"
5.23332042320538e-25,0.282493105006473,0.265,0.068,1.2734761917828e-20,"20","CBR3"
5.52916486262275e-25,0.531136679464669,0.832,0.429,1.34546697767062e-20,"20","CARHSP1"
5.62171665039068e-25,0.347962322241206,0.418,0.139,1.36798852970607e-20,"20","SLC12A7"
6.27524994608485e-25,0.449103679118214,0.571,0.225,1.52701932188029e-20,"20","VCL"
6.82779868489914e-25,0.398878908733451,0.536,0.198,1.66147653198336e-20,"20","ACTR1B"
6.82878004800875e-25,0.265483118879892,0.327,0.094,1.66171533688245e-20,"20","KLHL42"
6.91873362878449e-25,0.453086712395684,0.628,0.256,1.68360464122842e-20,"20","MAX"
7.37098467938212e-25,0.250082311845417,0.296,0.081,1.79365541188085e-20,"20","MTMR2"
7.9744931214286e-25,0.253656950222359,0.301,0.082,1.94051315616844e-20,"20","ZBED6"
8.10114829541028e-25,0.460142203322543,0.995,0.956,1.97133342620514e-20,"20","CD63"
8.14461031871582e-25,0.310959207821992,0.413,0.136,1.98190947495631e-20,"20","NOL4L"
8.5311703993574e-25,0.368009813204664,0.51,0.187,2.07597500497963e-20,"20","SLK"
8.84899922114783e-25,0.267995758957794,0.362,0.11,2.15331547047411e-20,"20","MFAP1"
9.15556606781366e-25,0.316522523572502,0.393,0.127,2.22791544694178e-20,"20","KIF1B"
9.80357341632126e-25,0.468274626333138,0.673,0.285,2.38560155512762e-20,"20","MGMT"
1.12113536609381e-24,0.252679351173201,0.311,0.088,2.72817079985268e-20,"20","RABGAP1"
1.27428298302341e-24,0.472660851758598,0.663,0.283,3.10084021088917e-20,"20","MLXIP"
1.36213172675097e-24,0.335795346529208,0.49,0.171,3.31461134387581e-20,"20","ERBB2IP"
1.37484676450346e-24,0.369260831063184,0.546,0.205,3.34555211674272e-20,"20","CALCOCO2"
1.38074230294936e-24,0.344124743051264,0.459,0.16,3.35989831999698e-20,"20","TLE1"
1.40925153853222e-24,0.450394852050893,0.765,0.339,3.42927269386431e-20,"20","ITGB1BP1"
1.43717205019548e-24,0.274609488484597,0.337,0.099,3.49721446694568e-20,"20","PCNXL4"
1.44709781423179e-24,0.415610004685903,0.505,0.189,3.52136782115163e-20,"20","FAM129B"
1.5366214714395e-24,0.377911557245753,0.587,0.223,3.73921468860087e-20,"20","SLU7"
1.7471016674067e-24,0.54799120323626,0.821,0.42,4.25139719746746e-20,"20","PRMT1"
1.99053202284661e-24,0.309799043851612,0.393,0.125,4.84376062439494e-20,"20","TAF13"
1.99546709964124e-24,0.299271990655208,0.51,0.176,4.85576964026699e-20,"20","ZCCHC10"
2.09660873486168e-24,0.312796459074156,0.413,0.135,5.10188769541242e-20,"20","BBIP1"
2.13111810207304e-24,0.291134964208683,0.658,0.268,5.18586278958453e-20,"20","CARD16"
2.33843138476205e-24,0.403628531832958,0.755,0.33,5.69033893167996e-20,"20","FLNA"
2.35955528132405e-24,0.318102389395697,0.413,0.136,5.74174182157394e-20,"20","NCOA3"
2.36825097691937e-24,0.451519173196893,0.602,0.242,5.76290192723559e-20,"20","CCDC50"
2.4318738349197e-24,0.428751006675269,0.495,0.186,5.91772178989359e-20,"20","TJP2"
2.43750974064403e-24,0.291963179141213,0.541,0.197,5.93143620288318e-20,"20","TESC"
2.43809832989765e-24,0.415166184761425,0.597,0.236,5.93286847597294e-20,"20","SMARCE1"
2.51173341313575e-24,0.284970522501454,0.321,0.095,6.11205208752453e-20,"20","SEPT8"
2.66445829779402e-24,0.530872957978425,0.98,0.804,6.48369282185198e-20,"20","GNAS"
2.87683891713069e-24,0.305608140440543,0.383,0.121,7.00049982094582e-20,"20","TMEM181"
2.95777241127275e-24,0.347220687914252,0.49,0.177,7.1974433855911e-20,"20","ANKRD17"
3.16951644060244e-24,0.289457015567689,0.454,0.155,7.71270130656198e-20,"20","TINF2"
3.17510721586274e-24,0.433545475147849,0.684,0.298,7.72630589908039e-20,"20","CALU"
3.4866379729195e-24,0.380585471422787,0.454,0.164,8.48438484330231e-20,"20","TUG1"
3.51907254867305e-24,0.338674925597002,0.408,0.135,8.563311139941e-20,"20","MKLN1"
3.99172826863525e-24,0.30918256670327,0.316,0.093,9.71347156889702e-20,"20","DGKH"
4.31486631422201e-24,0.357826145294553,0.541,0.201,1.04997956890278e-19,"20","RELA"
4.4715881067355e-24,0.31609109664986,0.485,0.171,1.08811624989302e-19,"20","CNOT4"
4.49019944714385e-24,0.379476415985717,0.515,0.189,1.09264513346798e-19,"20","ABLIM1"
4.62806365640604e-24,0.327741344582708,0.587,0.224,1.12619301014985e-19,"20","CNOT6L"
4.84895659764102e-24,0.340398807873119,0.48,0.168,1.17994509846997e-19,"20","CTDSP1"
5.67271304064228e-24,0.459096588173907,0.704,0.307,1.38039799130989e-19,"20","ZNF428"
5.84750997767444e-24,0.260580632632458,0.485,0.175,1.4229330779673e-19,"20","SELENBP1"
5.8835562395718e-24,0.327257200014027,0.388,0.127,1.4317045753374e-19,"20","HERC2"
6.90041213475176e-24,0.407358321147995,0.577,0.223,1.67914628887049e-19,"20","RB1CC1"
7.21853232978433e-24,0.41940218279784,0.995,0.896,1.75655765712972e-19,"20","NFKBIA"
7.54725913106926e-24,0.276158628059879,0.337,0.1,1.83655003695439e-19,"20","CEP63"
7.54851072018712e-24,0.47745382520364,0.74,0.343,1.83685459865033e-19,"20","MTPN"
7.71436427549509e-24,0.47551791029567,0.847,0.417,1.87721340279897e-19,"20","SH3BGRL"
7.74283620810497e-24,0.364292840003046,0.5,0.181,1.88414176288026e-19,"20","FAM89B"
9.04215337709008e-24,0.306572480707117,0.423,0.143,2.2003176027811e-19,"20","RAPGEF1"
1.00093388387028e-23,0.366839024686138,0.546,0.212,2.43567251300993e-19,"20","PELI1"
1.09459225590083e-23,0.438689192530934,0.587,0.234,2.66358079550907e-19,"20","GOLIM4"
1.12645725961935e-23,0.281231274731648,0.403,0.133,2.74112109555773e-19,"20","RAB31"
1.15813108083163e-23,0.350301243593199,0.526,0.194,2.81819617209568e-19,"20","MESDC1"
1.21702442283016e-23,0.398357085179509,0.444,0.158,2.96150723051492e-19,"20","SMIM3"
1.23379013922175e-23,0.542634800685186,0.796,0.415,3.00230492478222e-19,"20","RBM17"
1.26040007903794e-23,0.374897572580648,0.816,0.396,3.06705755233092e-19,"20","NR4A2"
1.32456845526767e-23,0.267814347061206,0.388,0.122,3.22320487904835e-19,"20","MEPCE"
1.36707567734683e-23,0.264205411685043,0.296,0.084,3.32664195325578e-19,"20","AFAP1"
1.47545641790768e-23,0.272288504046141,0.474,0.165,3.59037564733656e-19,"20","PDLIM7"
1.54149369472056e-23,0.379172938778856,0.51,0.19,3.75107075673301e-19,"20","MAN1A2"
1.56304410161496e-23,0.408685486947869,0.597,0.241,3.80351151686984e-19,"20","ARL2BP"
1.56365589315298e-23,0.274815205317435,0.393,0.125,3.80500025039846e-19,"20","PHC2"
1.56494296834618e-23,0.515429270344658,0.735,0.341,3.8081322191736e-19,"20","GNAI3"
1.5983985214843e-23,0.273292958710301,0.388,0.125,3.8895429621799e-19,"20","R3HDM2"
1.63737300737983e-23,0.256033528356589,0.311,0.091,3.98438347615808e-19,"20","UBE2E2"
1.65644704151457e-23,0.305319654306725,0.367,0.116,4.03079823082156e-19,"20","KRIT1"
1.89142604016688e-23,0.493328244245884,0.689,0.322,4.6025961261421e-19,"20","C6orf62"
2.16762961315669e-23,0.375304232863239,0.383,0.127,5.2747099006555e-19,"20","ITPKC"
2.45963069914889e-23,0.969128080981282,0.776,0.419,5.98526534330891e-19,"20","RGCC"
2.46705786876838e-23,0.332306175040121,0.403,0.133,6.00333861786097e-19,"20","MLF1"
2.87058137400607e-23,0.373659734954792,0.531,0.198,6.98527271550637e-19,"20","TMEM2"
2.88873536640007e-23,0.340264683979511,0.459,0.165,7.02944864059793e-19,"20","STX12"
